Product_ID,name,Category,colour_from_title,US_price_current_usd,US_price_original_usd,US_discount_pct_display,US_on_sale,IN_price_current_inr,IN_price_current_usd,IN_price_original_inr,IN_discount_pct_display,IN_discount_pct_calc,IN_on_sale,Savings_USD,materials_text,made_in,date,exchange_rate,time
12682620,LEATHER PENNY LOAFERS - Burgundy Red | ZARA United States,GENERAL,Burgundy Red,169.0,,"
100",True,10950.0,117.62,,"
100",,True,51.38,,,2026-04-04,93.1,15:02:07
12705720,CRISSCROSS SANDALS - Black | ZARA United States,GENERAL,Black,55.9,,"
100",True,2850.0,30.61,,"
100",,True,25.29,100% polyester,,2026-04-04,93.1,15:02:07
12243720,CHUNKY SNEAKERS - White | ZARA United States,GENERAL,White,59.9,,"
100",True,,,,,,,,55% polyester | 60% cotton | 40% polyester | 55% RCS-certified recycled polyester | 60% RCS-certified recycled cotton | 40% RCS-certified recycled polyester,China,2026-04-04,93.1,15:02:07
12248620,HEEL DETAIL SNEAKERS - Khaki Green | ZARA United States,GENERAL,Khaki Green,59.9,,"
100",True,,,,,,,,100% polyester | 100% RCS-certified recycled polyester,Vietnam,2026-04-04,93.1,15:02:07
12208720,CHUNKY SNEAKERS - White | ZARA United States,GENERAL,White,69.9,,"
100",True,,,,,,,,49% cotton | 26% polyester | 65% cotton | 35% polyester | 49% RCS-certified recycled cotton | 26% RCS-certified recycled polyester | 65% RCS-certified recycled cotton | 35% RCS-certified recycled polyester,China,2026-04-04,93.1,15:02:07
12726720,EMBOSSED STRAP SANDALS - Black | ZARA United States,GENERAL,Black,55.9,,"
100",True,,,,,,,,,China,2026-04-04,93.1,15:02:07
12725720,STRAPPY SANDALS - Burgundy Red | ZARA United States,GENERAL,Burgundy Red,55.9,,"
100",True,,,,,,,,,China,2026-04-04,93.1,15:02:07
12754720,LEATHER STRAP SANDALS - Beige | ZARA United States,GENERAL,Beige,59.9,,"
100",True,,,,,,,,100% polyester | 100% RCS-certified recycled polyester,China,2026-04-04,93.1,15:02:07
12737720,STRAPPY SANDALS - Black | ZARA United States,GENERAL,Black,49.9,,"
100",True,,,,,,,,,China,2026-04-04,93.1,15:02:07
12748720,LEATHER STRAP SANDALS - Brown | ZARA United States,GENERAL,Brown,59.9,,"
90",True,,,,,,,,100% polyester | 100% RCS-certified recycled polyester,China,2026-04-04,93.1,15:02:07
12664620,LEATHER PENNY LOAFERS - Brown | ZARA United States,GENERAL,Brown,129.0,,"
100",True,8550.0,91.84,,"
100",,True,37.16,66% polyester,India,2026-04-04,93.1,15:02:07
12628720,DRESS PENNY LOAFERS - Brown | ZARA United States,GENERAL,Brown,89.9,,"
100",True,,,,,,,,48% polyester | 48% RCS-certified recycled polyester,China,2026-04-04,93.1,15:02:07
